s.area	s.perimeter	s.radius.mean	s.radius.sd	s.radius.min	s.radius.max	h.asm.s1	h.con.s1	h.cor.s1	h.var.s1	h.idm.s1	h.sav.s1	h.sva.s1	h.sen.s1	h.ent.s1	h.dva.s1	h.den.s1	h.f12.s1	h.f13.s1	h.asm.s2	h.con.s2	h.cor.s2	h.var.s2	h.idm.s2	h.sav.s2	h.sva.s2	h.sen.s2	h.ent.s2	h.dva.s2	h.den.s2	h.f12.s2	h.f13.s2	m.cx	m.cy	m.majoraxis	m.eccentricity	m.theta	Cir
53	25	3.65521180922261	0.661684690558543	2.04978047605104	4.86637442044893	0.0597318021077693	11.1183431952663	0.640642213514777	16.4697402051749	0.330412913113923	19.2603550295858	379.972105879424	1.11616895652122	1.3904290914019	11.1183431952663	0.717116150720682	0.238687403327451	0.560341898607601	0.0765570934256056	35.2352941176471	0.122911283376398	21.0865051903114	0.314687380304732	20.3529411764706	423.072146573382	0.911711278910529	1.20388745117263	35.2352941176471	0.766476453502303	0.155515671461184	0.428636234674032	716.735849056604	3.92452830188679	9.70262388964121	0.664467673700364	-0.201960054595761	1.06562822809766
145	53	6.50559789762292	1.89180876080715	2.62860730458059	10.0218699975847	0.0436142017646361	9.65843621399177	0.656033115620305	15.0397762874901	0.366751618385605	18.6707818930041	351.885709469975	1.19551249496602	1.53259491028031	9.65843621399177	0.797037820874473	0.201877683908171	0.539597470328001	0.032153710420547	29.3762376237624	0.119616901573964	17.6837810018626	0.255024834506441	19.4950495049505	370.746630668314	1.23614087697861	1.64002659270333	29.3762376237624	0.973195882122949	0.114417696751423	0.424827573812714	730.772413793103	9.24137931034483	17.1025848956695	0.536681428614886	-1.37735444018956	0.648673456419395
543	181	12.9954258904478	5.21112070836971	2.10409488532923	22.3959011106315	0.0396994443373569	9.86046511627907	0.675991269565852	16.2163571380727	0.349838791851963	18.9789075175771	366.254538106878	1.22363859055525	1.58162262941694	9.86046511627907	0.796275454651829	0.214170135598828	0.561872649879257	0.0448878307426002	26.1702637889688	0.203922065647128	17.4369986025568	0.33860548576092	18.9856115107914	355.905761070728	1.199998492133	1.5679066662429	26.1702637889688	0.950116823726971	0.0549798154414779	0.291247234729274	780.826887661142	19.1675874769797	45.9193588739722	0.739117031749965	-1.5295593333329	0.208282385873356
94	46	5.72292909302302	2.7516915895122	0.419852345996292	10.3504974629999	0.0521976443550704	9.09152542372881	0.516358559375806	10.3990347601264	0.348107610640013	16.8338983050847	275.998124201352	1.10197183104556	1.42756984378021	9.09152542372881	0.778913223208655	0.141815617516037	0.442488773626415	0.0435366836871809	25.655737704918	0.0584237857350678	14.6238242407955	0.208482466014747	17.5245901639344	296.99393744435	1.1491702247058	1.49661989429272	25.655737704918	0.959130668116705	0.0868074597963361	0.356361797920413	877.308510638298	5.25531914893617	22.7443928407201	0.95096507894235	0.508345263943598	0.558241416705937
61	30	4.23523222447898	1.86949999383714	0.683942817622772	6.6784063301892	0.078371266201954	7.68253968253968	0.422412486740416	7.65054169816074	0.367115272997626	15.0793650793651	217.642058866037	0.982470678259076	1.25067158984374	7.68253968253968	0.719363890430027	0.1116139984353	0.370720369646051	0.107638888888889	23.3888888888889	-0.146444780635401	11.2006172839506	0.269142586877007	15.5555555555556	232.475610516364	0.890562194852997	1.13305858024898	23.3888888888889	0.809857019201331	0.0671814245441391	0.275216474028135	27.4754098360656	7.83606557377049	15.784503259953	0.930363489200684	1.42427346702195	0.851720674973233
55	23	3.76681631797239	0.834136030509497	2.33733566186358	5.31876159953999	0.0550103305785124	8.79545454545455	0.544094859755218	10.6461454028926	0.334233770998477	16.8295454545455	276.786039404318	1.11341004095849	1.40885720536638	8.79545454545455	0.781020709448724	0.151269212416812	0.453769706138324	0.0650109569028488	20.2432432432432	0.0285854496380822	11.4194667640614	0.272909176816269	16.5675675675676	263.544567206833	1.00768506820947	1.329946957406	20.2432432432432	0.883993442203253	0.0774202762745456	0.318707061399096	166.054545454545	6.2	10.727764565729	0.781435618155943	-0.0564174264598437	1.30652246463092
85	51	5.48579345465927	2.33618943008655	1.22764516411753	10.0077056048083	0.117442580276504	7.00398406374502	0.513858499857878	8.20364756114983	0.445611561336895	14.5338645418327	207.514971121993	0.906525662171015	1.1501441363919	7.00398406374502	0.665234681478944	0.134276574135805	0.390607820490338	0.168204536716647	13.921568627451	0.119063838069288	8.90157631680123	0.466398765664526	14.0392156862745	192.666750528105	0.811138959540903	1.03482547750585	13.921568627451	0.718456501094954	0.0718501145724721	0.272440823037771	74.3176470588235	13.1764705882353	19.2096039896218	0.880533246602488	1.47465180659994	0.410665706351607
166	57	6.85876512183545	2.35991982536125	2.0092889857803	11.4080018139143	0.0391252772353133	9.95026642984014	0.679421269647597	16.519224277453	0.327494660216424	19.0550621669627	369.011309746619	1.25380718124196	1.59002477923765	9.95026642984014	0.807484419826653	0.19245154821737	0.535929562128437	0.0261280982981428	31.1008403361345	0.185480955150677	20.0915366146459	0.234334477599382	19.8571428571429	390.089462579223	1.28770138851559	1.70243941048138	31.1008403361345	1.03194675353195	0.086405726108758	0.377501416104973	262.909638554217	12.3493975903614	21.4288552779833	0.813770840195628	0.256147456351052	0.64204909879459
33	17	2.82391713418263	0.67420899075466	1.54740546329008	4.06350965627541	0.0905519844913784	7.7979797979798	0.32827084322101	6.80440771349862	0.369537863655511	14.7878787878788	208.46875810931	0.893667509317667	1.14503951696364	7.7979797979798	0.636658310873328	0.0942735475451389	0.327269863181235	0.16	7.46666666666667	-0.0994764397905746	4.39555555555555	0.410196078431373	14.5333333333333	199.311333589543	0.633844924259161	0.834531588035149	7.46666666666667	0.471291426436094	0.0453965231650587	0.194994840393773	277.606060606061	7.78787878787879	8.31768658223604	0.785265220087885	1.14251291377201	1.43491429160503
82	37	4.70167186292191	1.49634852325601	1.35809130015147	6.80270860848674	0.0655473372781065	7.59230769230769	0.469002377508645	8.1490976331361	0.382573353025842	15.6230769230769	234.261390451853	1.01974485085393	1.3149517623243	7.59230769230769	0.746692932631326	0.105896175454945	0.369776888383639	0.0986116055535778	11.9056603773585	0.0849192125100866	7.50525097899609	0.345283018867925	15.188679245283	219.531007123883	0.856349930574348	1.10197400656892	11.9056603773585	0.725586619147216	0.0871024461398539	0.309004765553418	92.0731707317073	12.3658536585366	12.977688742618	0.535722104327178	0.0802920625541335	0.752697144176371
92	35	5.23039039125254	1.45003730704689	2.08336462561529	7.83383556068402	0.0458855146466004	9.78360655737705	0.612062829010467	13.6097823165816	0.338334272259055	18.2295081967213	331.535489986559	1.17430467176713	1.51479411449513	9.78360655737705	0.795345945094866	0.185385253782581	0.515939331571027	0.0541838134430727	22.5185185185185	0.00382304751501839	12.3024691358025	0.257371781691936	19.7777777777778	372.853306446115	1.06516309085003	1.3731341274367	22.5185185185185	0.928082445918708	0.0705207997198571	0.309031856001358	699.54347826087	10.4021739130435	15.3860320093596	0.836928214963628	-0.35688884256722	0.943760078792689
193	70	8.06179598564887	3.26832300755205	0.557874976850422	13.7808281496358	0.0438792880358784	9.28197226502311	0.622148409139936	13.2825634317107	0.351230828399323	18.0616332819723	324.454193418612	1.19136618400396	1.50987985753901	9.28197226502311	0.779531850880035	0.168840357512207	0.492982615466079	0.0359901966007779	27.6788321167883	0.0786714526907201	16.0211518994086	0.253835509532176	18.5693430656934	334.230090452318	1.19625137274852	1.57579654688321	27.6788321167883	0.961324883786612	0.0456029340671902	0.266268463755767	829.865284974093	17.3937823834197	26.0004147867271	0.760839024480457	-1.49878292433964	0.494961128279861
57	24	3.86781778152975	0.907177887733919	2.21931233093095	5.46278444466637	0.0594577032136106	8.80434782608696	0.563106796116503	11.0760869565217	0.364006412471886	17	285.157033645817	1.07338599557905	1.35798982560801	8.80434782608696	0.74925768306384	0.157082437491044	0.454594475393654	0.0579584775086506	27.6764705882353	-0.070982643480007	13.9210640138408	0.203995743773867	17.8529411764706	306.390780757933	1.04868590315351	1.33869189264617	27.6764705882353	0.926599777046928	0.0872766031153529	0.339116547027604	358.789473684211	11.3859649122807	11.1608165014745	0.795096724887564	-1.54094835960949	1.24354709204596
421	152	12.9068829877199	4.84119088231769	0.8967662742836	20.7716654240226	0.0429075153891296	8.91448763250883	0.651617368311172	13.7941045586785	0.353928484229877	18.0310954063604	325.608287857306	1.19820031207847	1.54110871465561	8.91448763250883	0.794798849239447	0.176076292443052	0.507309860649006	0.0313699167943668	21.6797153024911	0.2296179888951	15.0707564493864	0.262188798567901	18.6761565836299	338.986551875417	1.22957407070312	1.6350972651868	21.6797153024911	0.966790436602004	0.0654435283247179	0.323615300590343	573.543942992874	20.1140142517815	44.7768368605033	0.835110894334021	-0.830879163872584	0.228983813566708
95	40	5.83150479916902	2.63162056103623	1.3759087905817	10.3243946553781	0.0584099342216225	8.57142857142857	0.480686695278968	9.25265643447462	0.362789515730692	16.3636363636364	258.533860193516	1.06348397789047	1.3674262803676	8.57142857142857	0.752705340362784	0.116822913162887	0.395025858363385	0.0735017468422467	24.7049180327869	-0.13374649276971	11.8952566514378	0.263844209167256	16.672131147541	265.973240780998	0.9528076185836	1.22443460308568	24.7049180327869	0.809811751016372	0.0241358074047254	0.171670400950648	810.073684210526	14.9473684210526	21.743242478956	0.959984460862881	-1.11740187898373	0.746128255227576
46	25	3.45259728800146	1.25585507399739	0.512249938994624	5.35372767331325	0.109834558823529	5.5	0.0831846284179631	3.9995134083045	0.410646792653713	13.4558823529412	167.461739965354	0.768735852165828	1.04307879720426	5.5	0.60551580315754	0.0266850453357831	0.166783680973595	0.145	8	-0.374570446735395	3.91	0.303529411764706	13.4	168.525408049463	0.559228681677151	0.868225812659254	8	0.458146007804834	0.12653429732665	0.332662222440565	181.652173913043	11.3260869565217	11.3026136567063	0.801624172360119	-0.316362037892519	0.924884877216835
