Group	m.eccentricity	s.radius.sd	h.sva.s2	h.idm.s1	h.sen.s1	m.majoraxis
Degenerate	0.961070975755949	9.43617584432388	445.388609893962	0.334097192470673	1.28456594585171	75.4937092376657
Degenerate	0.828934382864624	1.21397076827723	223.986545914496	0.39868291821233	0.91827743011355	11.1215169131413
Degenerate	0.936631784837498	2.27000650333862	237.917560788603	0.341956795192089	0.989898734593374	19.3243351257183
Degenerate	0.828076920776029	8.128976685541	373.672573142552	0.351379977036705	1.22664202001987	70.796882427962
Degenerate	0.962186357973806	4.75190414699825	274.818247963379	0.357553141376671	1.10916161387947	40.6606708864115
Degenerate	0.782530411937074	3.96183151491101	399.536184477915	0.31804261954262	1.22050517723709	31.8857128345698
Degenerate	0.5976684030926	6.31877159794955	276.178246903676	0.378737845121786	1.08643184705005	45.8534874398329
Degenerate	0.898689867828397	4.15236346220588	378.330025690492	0.372588789038596	1.19513868343472	38.1214015140461
Degenerate	0.578609810197607	7.00263910785862	385.706626913493	0.337100690446695	1.23348879962645	51.6465382342433
Degenerate	0.890858703224309	1.18857547423616	182.623688145436	0.463822203412422	0.832168014231698	10.3408074645336
Degenerate	0.848911575998858	1.97559289554115	216.143777517145	0.41667522336253	0.916620043744871	16.1073136506774
Degenerate	0.796770393865412	2.76763993688114	297.479182377557	0.358999411471122	1.12415448060362	25.6266939610696
Degenerate	0.939774576782623	3.55420241190298	412.765846237227	0.323268847982333	1.23003433726162	30.5517135171037
Degenerate	0.565710239440966	0.621251380777182	225.424671072394	0.397545345271895	0.931115071035354	7.90397255496582
Degenerate	0.87425652299154	3.07056186850201	215.149271063094	0.434743194924191	0.967712304120853	26.7324830079545
Degenerate	0.827584456124188	1.14764276104691	396.239704267504	0.309420809275628	1.18572233298223	13.130515619059
Degenerate	0.238775041802421	1.54394076148336	376.62736585376	0.367019364458045	1.1113502233989	12.2666518837001
Degenerate	0.833365303130393	1.04295417570051	304.330432376419	0.372560389427397	1.06421774711586	11.8040357049029
Degenerate	0.626009421599517	0.827942177516788	149.272357885451	0.421556065253544	0.793283986025893	9.99865608533686
Degenerate	0.97131440570957	3.70148993172436	249.881456851882	0.406460375013634	0.958630449483108	30.5282151220476
Degenerate	0.97997157004598	21.134054563648	383.497873928847	0.337345439761025	1.22691670095387	178.149320657149
Degenerate	0.960735423936778	9.28359538189055	347.911233115975	0.344388228944224	1.19675010520049	76.0193349389251
Degenerate	0.877558722835307	1.21279426904969	134.162286846063	0.436953242835596	0.696484724743217	10.7972994149821
Degenerate	0.972132173544186	4.79822262775126	328.485792384882	0.328882909273933	1.17892339978223	40.4338442745326
Degenerate	0.976535297650416	3.64297479292229	239.429320289198	0.377068205741256	1.05584611996856	30.2437368011681
Degenerate	0.436652530489433	0.380648933989362	373.123537215323	0.29775069776462	1.15882105756074	8.61058277209489
Degenerate	0.715313065336189	0.539552290884635	349.732997278776	0.328026440967617	1.10188601293487	9.36737179119484
Degenerate	0.898439940629286	3.38560080546652	357.273913904939	0.343599873819775	1.21341967267255	32.5875738899712
Degenerate	0.954273970686828	3.76957369743033	490.771514154198	0.30190282810867	1.30481875835519	32.1291389990155
Degenerate	0.917301574690163	1.11584140124215	186.898095986955	0.428966301431883	0.803851470548458	10.4953543797414
Degenerate	0.583422957407719	0.554420386258431	275.882755120363	0.347557628734099	1.06949953742719	8.22367326554541
Degenerate	0.785695952719005	0.772725407592973	286.576035138943	0.378865902257383	1.03182487437116	9.89528229041294
